neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
یک ربع پیش در تهران، مرزداران,215,1404,>۳۰,۱۱۱٬۱۱۱ تومان,3,1,1,
نیم ساعت پیش در تهران، دروس,82,1388,5,۱۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، دروس,140,1403,5,۴۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شمس‌آباد,92,1387,1,۱۰٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شمس‌آباد,0,0,4,۲۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، شهر زیبا,62,1400,1,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),100,1403,3,۲۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، آهنگ,105,1401,2,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ هفته پیش در تهران، شهر‌زیبا,72,1395,1,۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، تهران‌سر,70,1398,2,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جنت‌آباد جنوبی,50,1395,4,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، درب دوم,150,1386,3,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، منیریه,128,1393,6,۱۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، اباذر,150,1394,4,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سیدخندان,135,1403,4,۲۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، قلهک,0,0,2,۲۹٬۹۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، دروس,171,1402,1,۴۶٬۷۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شهرک راه‌آهن,103,1403,>۳۰,۱۵٬۴۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، هفت حوض,60,1399,1,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,3,0,1,
یک ربع پیش در تهران، زعفرانیه,0,0,7,۹۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، ولنجک,140,1403,6,۴۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سعادت‌آباد,262,1401,1,۹۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، بریانک,40,1394,2,۲٬۷۸۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، فدک,55,1388,1,۶٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، هروی,240,1402,6,۴۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، هروی، خ آزادی,0,0,1,۱۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
یک ربع پیش در تهران، شهرک شریعتی,91,1396,6,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
یک ربع پیش در تهران، سازمان برنامه,115,1404,2,۱٬۱۱۱ تومان,2,1,1,
یک ربع پیش در تهران، یاخچی‌آباد,116,1403,3,۹٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، پیروزی,105,1403,4,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۶ روز پیش در تهران، هاشمی,120,1403,3,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
لحظاتی پیش در تهران، درکه,126,1401,8,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، بهار,200,1403,6,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، اقدسیه,65,1400,3,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),163,1393,4,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),175,1403,3,۳۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دانشگاه شریف,110,1402,2,۱۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),89,1393,4,۱۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک راه‌آهن,150,1397,3,۲۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، تهران‌سر,0,0,5,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، قلهک,91,1379,4,۱۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,150,1403,9,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، کوی مهران,98,1384,4,۷٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,110,1403,5,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,170,1403,17,۱۳٬۳۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، حکیمیه,145,1399,5,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، تهران‌سر,70,1398,2,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,50,1395,4,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، درب دوم,150,1386,3,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، منیریه,128,1393,6,۱۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، اباذر,0,0,4,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، سیدخندان,135,1403,4,۲۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، قلهک,130,1401,2,۲۹٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۴ روز پیش در تهران، پیروزی,105,1403,4,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، آهنگ,106,1402,2,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شهر‌زیبا,55,1401,3,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، سنگلج,57,1394,4,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، تهران‌سر,57,1396,1,۲٬۱۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلیمانی,36,1383,2,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,144,1396,19,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، هاشمی,46,1381,5,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، گمرک,45,1394,1,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، درکه,126,1401,8,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، بهار,200,1403,6,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، گیشا (کوی نصر),163,1393,4,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، گیشا (کوی نصر),175,1403,3,۳۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دانشگاه شریف,110,1402,2,۱۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، گیشا (کوی نصر),89,1393,4,۱۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهرک راه‌آهن,150,1397,3,۲۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، قلهک,91,1379,4,۱۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,0,0,5,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,170,1403,17,۱۳٬۳۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، گیشا (کوی نصر),130,1403,5,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۵ روز پیش در تهران، سرو آزاد,144,1399,23,۱۲٬۹۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، نواب,40,1396,3,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
دقایقی پیش در تهران، نواب,50,1393,1,۱٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، پیروزی,220,1400,7,۵۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شهر‌زیبا,0,0,1,۲٬۹۱۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، حافظیه,0,0,5,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,0,0,18,۹٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، پونک,70,1390,1,۹٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، سرو آزاد,125,1403,8,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شهرک دانشگاه تهران,80,1403,3,۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پاسداران,300,1403,2,۹۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، شهر‌زیبا,55,1401,3,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، سنگلج,57,1394,4,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، تهران‌سر,57,1396,1,۲٬۱۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سلیمانی,36,1383,2,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,144,1396,19,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، هاشمی,46,1381,5,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، گمرک,45,1394,1,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، درکه,126,1401,8,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، بهار,200,1403,6,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، اقدسیه,65,1400,3,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),163,1393,4,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، آشتیانی,112,1403,6,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، حکیمیه,114,1402,6,۵۰۷٬۰۰۰٬۰۰۰ تومان,2,1,1,
لحظاتی پیش در تهران، حکیمیه,105,1403,2,۱۲۹٬۶۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,71,1382,5,۱۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، تهران‌سر,90,1403,6,۷٬۰۶۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سرو آزاد,112,1402,19,۷٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، بریانک,56,1385,0,۳٬۵۹۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، گیشا (کوی نصر),101,1403,4,۲۲٬۷۲۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),183,1403,4,۴۹٬۴۱۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),56,1395,1,۱۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),110,1385,2,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),170,1400,3,۳۴٬۸۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,90,1398,11,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، چیتگر,102,1403,16,۱٬۵۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، باغ فیض,78,1382,3,۸٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,160,1403,5,۱۱۱٬۱۱۱٬۱۱۱٬۱۱۱ تومان,3,1,1,
یک ربع پیش در تهران، افسریه,62,1381,4,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، زعفرانیه,155,1393,3,۴۳٬۸۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، زعفرانیه,180,1399,7,۶۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,120,1403,10,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شمس‌آباد,118,1403,3,۱۳٬۸۰۶٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، نواب,40,1396,3,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
یک ربع پیش در تهران، نواب,50,1393,1,۱٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
لحظاتی پیش در تهران، دروس,155,1389,3,۲۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، خاقانی,0,0,0,۱۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
دقایقی پیش در تهران، شهران شمالی,145,1385,3,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، بریانک,40,1387,2,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سعادت‌آباد,107,1387,3,۱۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک ژاندارمری,185,1403,4,۳۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شهرک ژاندارمری,100,1403,4,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، تهران‌سر,90,1403,6,۶٬۹۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جنت‌آباد جنوبی,96,1398,3,۱۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دبستان,60,1379,0,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، سرو آزاد,130,1404,4,۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، محمودیه,310,1403,6,۷۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، سعادت‌آباد,87,1383,2,۱۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهرک غرب,73,1383,4,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سعادت‌آباد,125,1383,2,۲۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، حکیمیه,105,1403,2,۱۲۹٬۶۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پونک,0,0,5,۱۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، یافت‌آباد,96,1396,3,۵٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، تهران‌سر,90,1403,6,۷٬۰۶۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سرو آزاد,112,1402,19,۷٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، بریانک,0,0,0,۳٬۵۹۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
یک ربع پیش در تهران، گیشا (کوی نصر),101,1403,4,۲۲٬۷۲۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱۴ ساعت پیش در تهران، دولت‌آباد,100,1401,1,۵۰۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ هفته پیش در تهران، افسریه,108,1402,6,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,0,0,4,۷٬۳۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، فرمانیه,120,1401,2,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرآرا,100,1385,1,۱۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
دقایقی پیش در تهران، هاشمی,107,1403,>۳۰,۹٬۴۱۵٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ هفته پیش در تهران، سوهانک,90,1387,4,۶۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
۲ روز پیش در تهران، ستارخان,105,1402,4,۴۹۷٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، هروی,186,1403,5,۲۴٬۵۵۲٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دلگشا,74,1397,3,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، تسلیحات,47,1382,4,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، شهر‌زیبا,0,0,5,۳٬۴۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,69,1387,4,۷٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، فرمانیه,120,1401,2,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرآرا,100,1385,1,۱۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
دقایقی پیش در تهران، هاشمی,0,0,>۳۰,۹٬۴۱۵٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، شهر‌زیبا,60,1399,4,۱٬۷۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهر‌زیبا,55,1400,2,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، تهران‌سر,0,0,1,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، ارامنه,67,1388,1,۱۱٬۱۱۱٬۱۱۱ تومان,2,0,0,
یک ربع پیش در تهران، افسریه,105,1403,4,۷٬۷۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، آسمان,82,1382,4,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، هوانیروز,85,1391,2,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، نیلوفر,138,1369,0,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، شهر‌زیبا,50,1396,2,۱٬۳۰۰٬۰۰۰٬۰۰۸ تومان,1,1,1,
یک ربع پیش در تهران، بهار,127,1371,2,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، بهار,89,1380,2,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، نارمک جنوبی,115,1403,5,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، حافظیه,105,1402,2,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، وردآورد,105,1403,5,۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,116,1403,6,۱۹٬۵۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دکتر هوشیار,61,1394,3,۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، چیتگر,100,1402,6,۱٬۳۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,119,1390,1,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,100,1404,2,۲٬۸۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، نیلوفر,105,1380,5,۱۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شهر‌زیبا,80,1395,3,۳٬۰۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شادمهر,110,1403,4,۱۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، حکیمیه,0,0,3,۱۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهر‌زیبا,45,1397,1,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
